concrete_dated_prediction,specific_open_thread_named,callback_prior_session,callback_within_session,validation,self_correction,reframe,mean_sentiment,sentiment_trend,session_id,session_duration_minutes,message_count_total,gap_until_next_session_hours,returned_next_session
0.047619047619047616,0.047619047619047616,0.0,0.9047619047619048,0.047619047619047616,0.0,0.19047619047619047,-0.16923076923076924,0.0,Sitara-2::conversation_5169327_4336.csv::s1,4.783333333333333,34,,0
0.10344827586206896,0.06896551724137931,0.0,0.6896551724137931,0.0,0.034482758620689655,0.1724137931034483,0.03333333333333333,0.0,Sitara-2::conversation_5178039_4336.csv::s1,5.133333333333334,44,,0
0.0,0.30434782608695654,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.5647058823529413,1.0,Sitara-2::conversation_5179243_4336.csv::s1,4.716666666666667,40,,0
0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.42857142857142855,0.0,0.42857142857142855,-0.009090909090909089,-0.3,Sitara-2::conversation_5181346_4336.csv::s1,4.9,25,0.16083333333333333,1
0.15,0.125,0.125,0.5,0.3,0.025,0.275,0.020833333333333332,-1.0,Sitara-2::conversation_5181346_4336.csv::s2,10.033333333333333,64,,0
0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.21428571428571427,0.0,0.07142857142857142,-0.11249999999999999,0.0,Sitara-2::conversation_5182178_4336.csv::s1,4.866666666666666,22,0.04138888888888889,1
0.16666666666666666,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.3333333333333333,0.0,0.3333333333333333,-0.03529411764705883,1.0,Sitara-2::conversation_5182178_4336.csv::s2,4.783333333333333,35,,0
0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.22000000000000003,-1.0,Sitara-2::conversation_5191664_4336.csv::s1,5.05,22,0.01611111111111111,1
0.23529411764705882,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.0,0.0,0.23529411764705882,0.6333333333333333,1.0,Sitara-2::conversation_5191664_4336.csv::s2,4.7,32,,0
0.125,0.21875,0.0,0.34375,0.03125,0.0,0.0,-0.25263157894736843,-2.0,Sitara-2::conversation_5192014_4336.csv::s1,5.05,51,,0
0.034482758620689655,0.4482758620689655,0.0,0.5172413793103449,0.0,0.0,0.0,0.875,0.0,Sitara-2::conversation_5192076_4336.csv::s1,6.966666666666667,45,,0
0.04,0.0,0.0,0.12,0.08,0.04,0.2,0.16153846153846152,1.0,Sitara-2::conversation_5192596_4336.csv::s1,4.966666666666667,38,,0
0.0,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,-0.1875,-0.5,Sitara-2::conversation_5193850_4336.csv::s1,4.033333333333333,23,0.034166666666666665,1
0.061224489795918366,0.08163265306122448,0.20408163265306123,0.7551020408163265,0.14285714285714285,0.04081632653061224,0.22448979591836735,0.005555555555555548,1.0,Sitara-2::conversation_5193850_4336.csv::s2,14.95,85,,0
0.0,0.16216216216216217,0.0,0.40540540540540543,0.08108108108108109,0.0,0.10810810810810811,0.2555555555555556,-0.3,Sitara-2::conversation_5196863_4336.csv::s1,4.983333333333333,55,,0
0.04,0.28,0.0,0.76,0.04,0.0,0.12,0.3,0.0,Sitara-2::conversation_5198046_4336.csv::s1,5.016666666666667,42,,0
0.07692307692307693,0.23076923076923078,0.0,0.6538461538461539,0.038461538461538464,0.0,0.11538461538461539,0.3733333333333333,1.0,Sitara-2::conversation_5200278_4336.csv::s1,4.916666666666667,41,,0
0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,Sitara-2::conversation_5200655_4336.csv::s1,2.8,22,0.3055555555555556,1
0.1276595744680851,0.0,0.0,0.0,0.10638297872340426,0.0,0.0425531914893617,-0.04333333333333333,-0.5,Sitara-2::conversation_5200655_4336.csv::s2,8.683333333333334,77,,0
0.12903225806451613,0.03225806451612903,0.0,0.6451612903225806,0.0,0.03225806451612903,0.06451612903225806,-0.18846153846153843,-0.8,Sitara-2::conversation_5200660_4336.csv::s1,8.733333333333333,57,,0
0.041666666666666664,0.08333333333333333,0.0,0.7083333333333334,0.20833333333333334,0.0,0.3333333333333333,-0.22666666666666666,-1.0,Sitara-2::conversation_5201522_4336.csv::s1,4.883333333333334,39,,0
0.06451612903225806,0.0,0.0,0.2903225806451613,0.12903225806451613,0.0,0.0967741935483871,0.08148148148148149,0.0,Sitara-2::conversation_5203512_4336.csv::s1,5.05,58,,0
0.15384615384615385,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.0,0.4230769230769231,-0.07916666666666668,-0.3,Sitara-2::conversation_5205817_4336.csv::s1,4.533333333333333,50,,0
0.043478260869565216,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0.0625,0.0,Sitara-2::conversation_5208311_4336.csv::s1,5.016666666666667,39,,0
0.4090909090909091,0.0,0.0,0.7272727272727273,0.13636363636363635,0.0,0.36363636363636365,-0.05789473684210527,0.0,Sitara-2::conversation_5210027_4336.csv::s1,4.883333333333334,41,,0
0.05714285714285714,0.42857142857142855,0.0,0.6857142857142857,0.08571428571428572,0.0,0.14285714285714285,0.32,0.0,Sitara-2::conversation_5210404_4336.csv::s1,4.933333333333334,55,,0
0.04,0.08,0.0,0.68,0.08,0.04,0.12,-0.09375,-0.5,Sitara-2::conversation_5211190_4336.csv::s1,4.716666666666667,41,,0
0.07142857142857142,0.17857142857142858,0.0,0.8214285714285714,0.03571428571428571,0.0,0.03571428571428571,0.2894736842105263,-1.0,Sitara-2::conversation_5212476_4336.csv::s1,5.033333333333333,47,,0
0.08,0.04,0.0,0.92,0.2,0.0,0.24,-0.09583333333333333,1.0,Sitara-2::conversation_5213900_4336.csv::s1,10.0,49,,0
0.1,0.15,0.0,0.9,0.05,0.0,0.25,0.10625,1.0,Sitara-2::conversation_5214285_4336.csv::s1,5.166666666666667,36,,0
0.2,0.0,0.0,0.6,0.0,0.0,0.2,-0.075,0.0,Sitara-2::conversation_5218413_4336.csv::s1,5.066666666666666,9,0.2538888888888889,1
0.21875,0.03125,0.0,0.46875,0.0625,0.0,0.5,0.1625,1.0,Sitara-2::conversation_5218413_4336.csv::s2,13.466666666666667,56,,0
0.21052631578947367,0.0,0.0,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.3157894736842105,-0.11538461538461539,0.0,Sitara-2::conversation_5226060_4336.csv::s1,5.0,32,0.0225,1
0.1111111111111111,0.027777777777777776,0.0,0.8333333333333334,0.2222222222222222,0.0,0.3055555555555556,0.07666666666666666,1.0,Sitara-2::conversation_5226060_4336.csv::s2,10.0,66,,0
0.13636363636363635,0.09090909090909091,0.0,0.8636363636363636,0.0,0.0,0.045454545454545456,0.07727272727272727,0.0,Sitara-2::conversation_5227466_4336.csv::s1,4.566666666666666,44,,0
0.08695652173913043,0.043478260869565216,0.0,0.8260869565217391,0.13043478260869565,0.0,0.2608695652173913,-0.021428571428571436,0.0,Sitara-2::conversation_5227780_4336.csv::s1,5.016666666666667,37,,0
0.034482758620689655,0.06896551724137931,0.0,0.0,0.2413793103448276,0.0,0.4482758620689655,-0.18260869565217389,-0.3,Sitara-2::conversation_5229089_4336.csv::s1,9.85,52,,0
0.0,0.0,0.0,0.1,0.1,0.0,0.2,-0.075,0.0,Sitara-2::conversation_5229616_4336.csv::s1,3.1666666666666665,18,0.065,1
0.21052631578947367,0.0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.3684210526315789,-0.10714285714285714,-0.3,Sitara-2::conversation_5229616_4336.csv::s2,5.033333333333333,33,0.12305555555555556,1
0.43478260869565216,0.043478260869565216,0.6086956521739131,0.43478260869565216,0.08695652173913043,0.0,0.4782608695652174,-0.1733333333333333,-0.3,Sitara-2::conversation_5229616_4336.csv::s3,5.083333333333333,38,,0
0.0,0.2,0.0,0.72,0.12,0.0,0.16,0.075,-0.3,Sitara-2::conversation_5229679_4336.csv::s1,4.566666666666666,45,,0
0.015384615384615385,0.2923076923076923,0.0,0.5230769230769231,0.0,0.015384615384615385,0.046153846153846156,0.44565217391304346,1.0,Sitara-2::conversation_5229880_4336.csv::s1,14.283333333333333,111,,0
0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.2076923076923077,1.0,Sitara-2::conversation_5230182_4336.csv::s1,4.983333333333333,25,0.1175,1
0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,-1.0,Sitara-2::conversation_5230182_4336.csv::s2,2.9833333333333334,11,,0
0.07407407407407407,0.037037037037037035,0.0,0.6666666666666666,0.037037037037037035,0.037037037037037035,0.14814814814814814,-0.10952380952380951,0.0,Sitara-2::conversation_5232430_4336.csv::s1,0.0,1,,0
0.09523809523809523,0.047619047619047616,0.0,0.7142857142857143,0.23809523809523808,0.0,0.3333333333333333,-0.30625,-0.8,Sitara-2::conversation_5233496_4336.csv::s1,4.983333333333333,37,,0
0.125,0.041666666666666664,0.0,0.625,0.0,0.0,0.0,0.02631578947368421,0.0,Sitara-2::conversation_5235104_4336.csv::s1,4.966666666666667,43,,0
0.2,0.0,0.0,0.0,0.1,0.0,0.25,0.5058823529411764,1.0,Sitara-2::conversation_5236467_4336.csv::s1,4.816666666666666,37,,0
0.03571428571428571,0.17857142857142858,0.0,0.39285714285714285,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.38947368421052636,1.0,Sitara-2::conversation_5241672_4336.csv::s1,5.0,47,,0
0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.12307692307692307,-0.3,Sitara-2::conversation_5244133_4336.csv::s1,4.8,37,,0
0.09090909090909091,0.30303030303030304,0.0,0.5757575757575758,0.09090909090909091,0.0,0.12121212121212122,-0.0068965517241379275,0.0,Sitara-2::conversation_5246045_4336.csv::s1,4.833333333333333,62,,0
0.029411764705882353,0.17647058823529413,0.0,0.6176470588235294,0.08823529411764706,0.0,0.11764705882352941,-0.12121212121212122,0.0,Sitara-2::conversation_5251163_4336.csv::s1,12.533333333333333,67,,0
0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Sitara-2::conversation_5255303_4336.csv::s1,3.183333333333333,6,0.06944444444444445,1
0.037037037037037035,0.37037037037037035,0.0,0.2962962962962963,0.0,0.0,0.0,0.42608695652173917,1.0,Sitara-2::conversation_5255303_4336.csv::s2,9.25,50,,0
0.041666666666666664,0.20833333333333334,0.0,0.125,0.16666666666666666,0.0,0.08333333333333333,-0.0625,-1.0,Sitara-2::conversation_5255752_4336.csv::s1,4.95,40,,0
0.0,0.19047619047619047,0.0,0.38095238095238093,0.047619047619047616,0.0,0.09523809523809523,-0.047058823529411764,0.0,Sitara-2::conversation_5256384_4336.csv::s1,5.016666666666667,38,,0
0.1,0.1,0.0,0.05,0.0,0.0,0.1,-0.16666666666666666,0.0,Sitara-2::conversation_5258219_4336.csv::s1,4.9,32,,0
0.1,0.16666666666666666,0.0,0.03333333333333333,0.1,0.03333333333333333,0.1,-0.15000000000000002,0.0,Sitara-2::conversation_5259595_4336.csv::s1,4.816666666666666,48,0.03777777777777778,1
0.14285714285714285,0.14285714285714285,0.6071428571428571,0.21428571428571427,0.14285714285714285,0.0,0.17857142857142858,-0.12222222222222223,-0.8,Sitara-2::conversation_5259595_4336.csv::s2,5.033333333333333,46,,0
0.09090909090909091,0.09090909090909091,0.0,0.6818181818181818,0.18181818181818182,0.0,0.22727272727272727,-0.16875,-0.3,Sitara-2::conversation_5259865_4336.csv::s1,5.2,38,,0
0.08333333333333333,0.08333333333333333,0.0,0.75,0.041666666666666664,0.0,0.041666666666666664,0.08235294117647059,0.0,Sitara-2::conversation_5261285_4336.csv::s1,5.133333333333334,41,,0
0.058823529411764705,0.0,0.0,0.9117647058823529,0.23529411764705882,0.0,0.38235294117647056,-0.09310344827586206,-0.3,Sitara-2::conversation_5261384_4336.csv::s1,9.75,63,,0
0.04,0.04,0.0,0.76,0.04,0.0,0.28,0.05714285714285713,0.0,Sitara-2::conversation_5262094_4336.csv::s1,5.1,39,,0
0.047619047619047616,0.047619047619047616,0.0,0.7380952380952381,0.11904761904761904,0.0,0.40476190476190477,-0.030303030303030325,0.0,Sitara-2::conversation_5262692_4336.csv::s1,9.866666666666667,75,,0
0.16666666666666666,0.16666666666666666,0.0,0.8888888888888888,0.0,0.0,0.0,0.25,-0.5,Sitara-2::conversation_5263693_4336.csv::s1,4.883333333333334,30,0.35555555555555557,1
0.08108108108108109,0.08108108108108109,0.0,0.6216216216216216,0.0,0.0,0.0,-0.07894736842105263,0.0,Sitara-2::conversation_5263693_4336.csv::s2,5.0,56,,0
0.04819277108433735,0.012048192771084338,0.0,0.5542168674698795,0.3253012048192771,0.0,0.3132530120481928,-0.4754385964912281,-1.0,Sitara-2::conversation_5263918_4336.csv::s1,4.933333333333334,37,,0
0.043478260869565216,0.0,0.0,0.8260869565217391,0.0,0.0,0.043478260869565216,0.6047619047619047,1.0,Sitara-2::conversation_5267920_4336.csv::s1,4.816666666666666,44,,0
0.0,0.0,0.0,0.76,0.08,0.0,0.04,0.7294117647058824,1.0,Sitara-2::conversation_5268908_4336.csv::s1,4.933333333333334,42,,0
0.15625,0.03125,0.0,0.71875,0.0625,0.0,0.5625,0.16153846153846155,0.0,Sitara-2::conversation_5270185_4336.csv::s1,9.183333333333334,58,,0
0.11538461538461539,0.07692307692307693,0.0,0.23076923076923078,0.038461538461538464,0.0,0.19230769230769232,-0.11904761904761904,0.0,Sitara-2::conversation_5272159_4336.csv::s1,5.0,47,0.2833333333333333,1
0.07692307692307693,0.038461538461538464,0.34615384615384615,0.5384615384615384,0.0,0.0,0.4230769230769231,-0.009090909090909092,-0.3,Sitara-2::conversation_5272159_4336.csv::s2,4.95,48,,0
0.0,0.16129032258064516,0.0,0.41935483870967744,0.03225806451612903,0.0,0.25806451612903225,-0.15652173913043477,1.0,Sitara-2::conversation_5274718_4336.csv::s1,5.033333333333333,54,,0
0.16666666666666666,0.041666666666666664,0.0,0.5833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,-0.14444444444444446,0.0,Sitara-2::conversation_646444_4336.csv::s1,4.8,42,,0
0.09615384615384616,0.019230769230769232,0.0,0.75,0.3076923076923077,0.019230769230769232,0.09615384615384616,0.38333333333333336,1.0,Sitara-2::conversation_958699_4336.csv::s1,11.1,88,,0
0.09375,0.375,0.0,0.375,0.09375,0.0,0.125,-0.58,-1.0,Sitara-2::conversation_974494_4336.csv::s1,9.0,62,,0
