case:concept:name,concept:name,time:timestamp
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral_factual,2026-07-16 08:38:09.030
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:38:13.031
Sitara-1::conversation_1253527_4336.csv::s1,user_emotional_disclosure,2026-07-16 08:38:26.032
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:38:31.033
Sitara-1::conversation_1253527_4336.csv::s1,user_emotional_disclosure,2026-07-16 08:38:48.034
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:38:53.035
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:38:55.036
Sitara-1::conversation_1253527_4336.csv::s1,user_enthusiastic,2026-07-16 08:39:20.037
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:39:25.038
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral_factual,2026-07-16 08:39:35.039
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:39:40.040
Sitara-1::conversation_1253527_4336.csv::s1,user_enthusiastic,2026-07-16 08:39:41.041
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:39:46.042
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral_factual,2026-07-16 08:39:58.043
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:40:03.044
Sitara-1::conversation_1253527_4336.csv::s1,user_emotional_disclosure,2026-07-16 08:40:25.045
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:40:30.046
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral_factual,2026-07-16 08:40:43.047
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:40:48.048
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:41:07.049
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral,2026-07-16 08:41:20.050
Sitara-1::conversation_1253527_4336.csv::s1,astro_open_thread,2026-07-16 08:41:27.051
Sitara-1::conversation_1253527_4336.csv::s1,user_emotional_disclosure,2026-07-16 08:41:46.052
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:41:53.053
Sitara-1::conversation_1253527_4336.csv::s1,user_neutral_factual,2026-07-16 08:42:04.054
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:42:09.055
Sitara-1::conversation_1253527_4336.csv::s1,astro_callback_within,2026-07-16 08:42:11.056
Sitara-1::conversation_1253527_4336.csv::s1,astro_dated_prediction,2026-07-16 08:42:32.057
Sitara-1::conversation_1253527_4336.csv::s1,user_emotional_disclosure,2026-07-16 08:43:07.058
Sitara-1::conversation_1253527_4336.csv::s1,astro_dated_prediction,2026-07-16 08:43:11.059
Sitara-1::conversation_1253527_4336.csv::s1,user_enthusiastic,2026-07-16 08:43:30.060
Sitara-1::conversation_1253527_4336.csv::s1,astro_reframe,2026-07-16 08:43:39.061
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral,2026-07-20 16:28:29.000
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral_factual,2026-07-20 16:28:35.001
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_prior,2026-07-20 16:28:41.002
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral,2026-07-20 16:28:47.003
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_prior,2026-07-20 16:28:48.004
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_prior,2026-07-20 16:28:56.005
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral_factual,2026-07-20 16:29:03.006
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_within,2026-07-20 16:29:13.007
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral_factual,2026-07-20 16:29:23.008
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_prior,2026-07-20 16:29:32.009
Sitara-1::conversation_1253527_4336.csv::s2,user_neutral,2026-07-20 16:29:33.010
Sitara-1::conversation_1253527_4336.csv::s2,astro_callback_prior,2026-07-20 16:29:42.011
Sitara-1::conversation_135007_4336.csv::s1,user_neutral,2026-07-19 09:56:03.000
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:56:12.001
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 09:56:20.002
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:56:26.003
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 09:56:37.004
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:56:45.005
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 09:56:53.006
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:57:02.007
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:57:57.008
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 09:58:07.009
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 09:58:14.010
Sitara-1::conversation_135007_4336.csv::s1,user_emotional_disclosure,2026-07-19 09:59:22.011
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 09:59:32.012
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 09:59:48.013
Sitara-1::conversation_135007_4336.csv::s1,user_pushback,2026-07-19 10:00:00.014
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:00:10.015
Sitara-1::conversation_135007_4336.csv::s1,user_pushback,2026-07-19 10:00:29.016
Sitara-1::conversation_135007_4336.csv::s1,user_disengaging,2026-07-19 10:00:49.017
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:00:59.018
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:01:09.019
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:01:17.020
Sitara-1::conversation_135007_4336.csv::s1,user_pushback,2026-07-19 10:01:33.021
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:01:40.022
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:01:58.023
Sitara-1::conversation_135007_4336.csv::s1,astro_dated_prediction,2026-07-19 10:02:05.024
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:02:13.025
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:02:21.026
Sitara-1::conversation_135007_4336.csv::s1,user_emotional_disclosure,2026-07-19 10:02:30.027
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:02:38.028
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:02:49.029
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:02:55.030
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:03:04.031
Sitara-1::conversation_135007_4336.csv::s1,user_emotional_disclosure,2026-07-19 10:03:43.032
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:03:51.033
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:04:09.034
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:04:16.035
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:04:25.036
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:04:29.037
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:04:37.038
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:04:50.039
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:04:55.040
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:05:03.041
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:05:20.042
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 10:05:20.043
Sitara-1::conversation_135007_4336.csv::s1,astro_dated_prediction,2026-07-19 10:05:27.044
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:05:39.045
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:05:48.046
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:05:56.047
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:06:04.048
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:06:15.049
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:06:19.050
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 10:06:22.051
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:06:31.052
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:06:37.053
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:06:43.054
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:06:56.055
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:07:03.056
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:07:11.057
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:07:15.058
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:07:19.059
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:07:21.060
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:07:27.061
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:07:33.062
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:07:42.063
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:07:45.064
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 10:07:52.065
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:07:59.066
Sitara-1::conversation_135007_4336.csv::s1,user_emotional_disclosure,2026-07-19 10:08:02.067
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:08:09.068
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:08:22.069
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:08:28.070
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:08:30.071
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:08:37.072
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:08:57.073
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:09:06.074
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:09:12.075
Sitara-1::conversation_135007_4336.csv::s1,astro_callback_within,2026-07-19 10:09:19.076
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:09:34.077
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 10:09:42.078
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:09:48.079
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:09:54.080
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:10:00.081
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:10:06.082
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:10:13.083
Sitara-1::conversation_135007_4336.csv::s1,astro_reframe,2026-07-19 10:10:22.084
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:10:31.085
Sitara-1::conversation_135007_4336.csv::s1,astro_dated_prediction,2026-07-19 10:10:39.086
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:10:46.087
Sitara-1::conversation_135007_4336.csv::s1,user_neutral_factual,2026-07-19 10:10:53.088
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:10:53.089
Sitara-1::conversation_135007_4336.csv::s1,astro_other,2026-07-19 10:11:02.090
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:09:09.000
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:09:27.001
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:09:35.002
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:09:40.003
Sitara-1::conversation_1802400_4336.csv::s1,astro_reframe,2026-07-19 11:09:43.004
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:09:51.005
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:10:06.006
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:10:13.007
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:10:23.008
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:10:29.009
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:10:39.010
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:10:46.011
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:10:47.012
Sitara-1::conversation_1802400_4336.csv::s1,astro_dated_prediction,2026-07-19 11:10:54.013
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:11:49.014
Sitara-1::conversation_1802400_4336.csv::s1,astro_dated_prediction,2026-07-19 11:11:57.015
Sitara-1::conversation_1802400_4336.csv::s1,user_emotional_disclosure,2026-07-19 11:12:17.016
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:12:25.017
Sitara-1::conversation_1802400_4336.csv::s1,astro_reframe,2026-07-19 11:12:47.018
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:12:58.019
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:13:06.020
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:13:15.021
Sitara-1::conversation_1802400_4336.csv::s1,astro_other,2026-07-19 11:13:22.022
Sitara-1::conversation_1802400_4336.csv::s1,user_emotional_disclosure,2026-07-19 11:14:04.023
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:14:21.024
Sitara-1::conversation_1802400_4336.csv::s1,user_emotional_disclosure,2026-07-19 11:14:58.025
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:15:09.026
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:15:20.027
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:15:29.028
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:15:30.029
Sitara-1::conversation_1802400_4336.csv::s1,astro_callback_within,2026-07-19 11:15:36.030
Sitara-1::conversation_1802400_4336.csv::s1,user_neutral_factual,2026-07-19 11:15:40.031
Sitara-1::conversation_1802400_4336.csv::s1,astro_dated_prediction,2026-07-19 11:15:48.032
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:16:44.000
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:16:58.001
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:17:06.002
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:17:10.003
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:17:14.004
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:17:18.005
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:17:24.006
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:17:33.007
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:17:40.008
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:17:45.009
Sitara-1::conversation_1802400_4336.csv::s2,astro_validation,2026-07-19 11:17:47.010
Sitara-1::conversation_1802400_4336.csv::s2,astro_validation,2026-07-19 11:17:55.011
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:18:33.012
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:18:49.013
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:18:58.014
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:18:59.015
Sitara-1::conversation_1802400_4336.csv::s2,astro_dated_prediction,2026-07-19 11:19:09.016
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:19:17.017
Sitara-1::conversation_1802400_4336.csv::s2,astro_open_thread,2026-07-19 11:19:25.018
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:19:31.019
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:19:40.020
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:19:53.021
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:20:00.022
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:20:15.023
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:20:23.024
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:20:26.025
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:20:46.026
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:20:53.027
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:21:00.028
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:21:09.029
Sitara-1::conversation_1802400_4336.csv::s2,user_emotional_disclosure,2026-07-19 11:21:09.030
Sitara-1::conversation_1802400_4336.csv::s2,astro_reframe,2026-07-19 11:21:17.031
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral,2026-07-19 11:21:20.032
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:21:28.033
Sitara-1::conversation_1802400_4336.csv::s2,user_neutral_factual,2026-07-19 11:21:42.034
Sitara-1::conversation_1802400_4336.csv::s2,astro_other,2026-07-19 11:21:50.035
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:15:05.000
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:15:10.001
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:15:14.002
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:15:18.003
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:15:28.004
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:15:33.005
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:15:43.006
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:15:49.007
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:15:59.008
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:16:20.009
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:16:29.010
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:16:50.011
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:16:54.012
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:17:02.013
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:17:04.014
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:17:28.015
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:17:49.016
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:17:51.017
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:18:11.018
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:18:34.019
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:18:49.020
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:18:51.021
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:18:59.022
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:19:02.023
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:19:17.024
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:19:27.025
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:20:15.026
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:20:20.027
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:20:29.028
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:21:00.029
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:21:06.030
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:21:13.031
Sitara-1::conversation_182120_4336.csv::s1,astro_reframe,2026-07-17 10:21:33.032
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:21:45.033
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:21:51.034
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:21:57.035
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:22:18.036
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:22:31.037
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:22:46.038
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:22:52.039
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:23:01.040
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:23:06.041
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:23:16.042
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:23:22.043
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:24:27.044
Sitara-1::conversation_182120_4336.csv::s1,astro_dated_prediction,2026-07-17 10:24:32.045
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:24:34.046
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:24:44.047
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:24:58.048
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:25:00.049
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:25:13.050
Sitara-1::conversation_182120_4336.csv::s1,astro_reframe,2026-07-17 10:25:19.051
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:25:21.052
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:25:37.053
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:25:49.054
Sitara-1::conversation_182120_4336.csv::s1,astro_callback_within,2026-07-17 10:25:51.055
Sitara-1::conversation_182120_4336.csv::s1,user_neutral_factual,2026-07-17 10:26:02.056
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:26:07.057
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:26:35.058
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:26:44.059
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:26:46.060
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:26:47.061
Sitara-1::conversation_182120_4336.csv::s1,astro_other,2026-07-17 10:26:54.062
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:27:05.063
Sitara-1::conversation_182120_4336.csv::s1,astro_callback_within,2026-07-17 10:27:17.064
Sitara-1::conversation_182120_4336.csv::s1,user_pushback,2026-07-17 10:27:38.065
Sitara-1::conversation_182120_4336.csv::s1,astro_callback_within,2026-07-17 10:27:48.066
Sitara-1::conversation_182120_4336.csv::s1,user_neutral,2026-07-17 10:28:03.067
